Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)",Score_AG (P),Time_est
000-031I-0000,0.9455866947308716,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-01I8-0000/full/256,/0/default.jpg",Uncategorised,1,1.0,57
000-0431-0000,0.9096974628561912,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01TP-0000/full/256,/0/default.jpg",Uncategorised,1,0.9751732414212888,56
000-04PN-0000,0.8975462116951083,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DU-0000/full/256,/0/default.jpg",Uncategorised,1,0.9667674839489948,21
000-02VI-0000,0.8633852684548349,006-001T-0000,"https://media.ng-london.org.uk/iiif/009-004I-0000/full/256,/0/default.jpg",Uncategorised,1,0.9431362874494772,42
000-01CK-0000,0.8409635143865349,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-004U-0000/full/256,/0/default.jpg",Uncategorised,1,0.9276258001504265,56
000-01AH-0000,0.8320576966611037,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01GN-0000/full/256,/0/default.jpg",Uncategorised,1,0.9214651058400176,41
000-01AD-0000,0.8284689665302891,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-01WQ-0000/full/256,/0/default.jpg",Uncategorised,1,0.9189825635311436,45
000-03G0-0000,0.8272188914657495,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-0150-0000/full/256,/0/default.jpg",Uncategorised,1,0.9181178107846663,40
000-016U-0000,0.7933219006538583,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-00M6-0000/full/256,/0/default.jpg",Uncategorised,1,0.8946692061901131,39
000-02VY-0000,0.7887876618507295,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-00U1-0000/full/256,/0/default.jpg",Uncategorised,1,0.8915325981819902,43
000-02X6-0000,0.7697343417373133,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-007G-0000/full/256,/0/default.jpg",Uncategorised,1,0.8783522609646756,41
000-01B0-0000,0.7693306496076078,006-0011-0000,"https://media.ng-london.org.uk/iiif/009-01DZ-0000/full/256,/0/default.jpg",Uncategorised,1,0.8780730026322788,23
000-0419-0000,0.7452833529559433,006-0023-0000,"https://media.ng-london.org.uk/iiif/009-00T7-0000/full/256,/0/default.jpg",Uncategorised,1,0.8614380289296871,16
000-02T3-0000,0.7394222047389598,006-000O-0000,"https://media.ng-london.org.uk/iiif/009-00MG-0000/full/256,/0/default.jpg",Uncategorised,1,0.8573835171952147,52
000-016Q-0000,0.7351297387526055,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00QA-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,1,0.8544141581093845,41
000-017R-0000,0.7232396655808322,006-001N-0000,"https://media.ng-london.org.uk/iiif/009-0021-0000/full/256,/0/default.jpg",Uncategorised,1,0.8461890732942625,48
000-019Z-0000,0.7185185067913329,006-000P-0000,"https://media.ng-london.org.uk/iiif/009-00DO-0000/full/256,/0/default.jpg",Uncategorised,1,0.842923161393781,19
000-019R-0000,0.679493467968054,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-012P-0000/full/256,/0/default.jpg",Migration_Journeys_and_Exile,1,0.8159271749437644,34
000-03TU-0000,0.6738696611370347,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-015L-0000/full/256,/0/default.jpg",Uncategorised,1,0.8120368466421012,59
000-0168-0000,0.6498623163195489,006-000T-0000,"https://media.ng-london.org.uk/iiif/009-00WE-0000/full/256,/0/default.jpg",Uncategorised,1,0.7954295100465224,49
000-03TM-0000,0.6386083042551296,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-012N-0000/full/256,/0/default.jpg",Water,1,0.7876444272801688,49
000-01A0-0000,0.6361229969930728,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-00R3-0000/full/256,/0/default.jpg",Uncategorised,1,0.78592518949864,42
000-01DF-0000,0.5619276477794721,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-01AC-0000/full/256,/0/default.jpg",Uncategorised,1,0.7345997660674193,20
000-043Q-0000,0.5405418445176746,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-01GH-0000/full/256,/0/default.jpg",Uncategorised,1,0.7198059087776779,20
000-019M-0000,0.5236481208212527,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-01XE-0000/full/256,/0/default.jpg",Uncategorised,1,0.7081194953941021,24
000-01D6-0000,0.5015972757403269,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-01S9-0000/full/256,/0/default.jpg",Uncategorised,1,0.6928655883394089,38
000-03PR-0000,1.0,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01GV-0000/full/256,/0/default.jpg",Uncategorised,0,0.6917606558257459,59
000-06PL-0000,0.9993694329393588,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VV-0000/full/256,/0/default.jpg",Uncategorised,0,0.6913244543423346,36
000-06PJ-0000,0.9993694329393588,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-007M-0000/full/256,/0/default.jpg",Uncategorised,0,0.6913244543423346,49
000-06PK-0000,0.9993694329393588,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-018R-0000/full/256,/0/default.jpg",Uncategorised,0,0.6913244543423346,26
000-02VT-0000,0.9952914549125782,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003R-0000/full/256,/0/default.jpg",Uncategorised,0,0.6885034695880858,25
000-02WJ-0000,0.9952914549125782,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00C0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6885034695880858,16
000-02WI-0000,0.9941988102668492,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0057-0000/full/256,/0/default.jpg",Uncategorised,0,0.6877476210113719,33
000-04HV-0000,0.9939842111870788,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-007S-0000/full/256,/0/default.jpg",Uncategorised,0,0.6875991698112103,30
000-03O7-0000,0.9934796809376052,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6872501556349505,59
000-030F-0000,0.9926557505627582,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00OU-0000/full/256,/0/default.jpg",Uncategorised,0,0.6866801930184916,58
000-02VZ-0000,0.9901958859656196,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01H3-0000/full/256,/0/default.jpg",Uncategorised,0,0.6849785554715324,19
000-043F-0000,0.98973575224759,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0088-0000/full/256,/0/default.jpg",Uncategorised,0,0.6846602530689808,26
000-04MI-0000,0.9891248984597181,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-00ZL-0000/full/256,/0/default.jpg",Uncategorised,0,0.6842376884520689,22
000-04PK-0000,0.9879576779760956,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00BP-0000/full/256,/0/default.jpg",Uncategorised,0,0.6834302512448249,40
000-04S1-0000,0.9872431478023108,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00G2-0000/full/256,/0/default.jpg",Uncategorised,0,0.6829359673832003,31
000-03ZE-0000,0.9870831675822852,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015N-0000/full/256,/0/default.jpg",Uncategorised,0,0.6828252993612762,59
000-03QL-0000,0.9855506188594164,006-000B-0000,"https://media.ng-london.org.uk/iiif/009-0080-0000/full/256,/0/default.jpg",Uncategorised,0,0.6817651424516596,52
000-02WL-0000,0.9852106066728972,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-011R-0000/full/256,/0/default.jpg",Uncategorised,0,0.6815299353985242,32
000-04T1-0000,0.985112517000422,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00VC-0000/full/256,/0/default.jpg",Uncategorised,0,0.6814620808223631,23
000-04HW-0000,0.9850702776895099,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012H-0000/full/256,/0/default.jpg",Uncategorised,0,0.681432861328945,37
000-02R5-0000,0.9850618852823708,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000F-0000/full/256,/0/default.jpg",Uncategorised,0,0.6814270557918785,16
000-03MZ-0000,0.9850104721962154,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01PR-0000/full/256,/0/default.jpg",Uncategorised,0,0.6813914902416816,17
000-03YH-0000,0.9849934355620662,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01MJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6813797049684694,24
000-03OF-0000,0.9848841475018868,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0023-0000/full/256,/0/default.jpg",Uncategorised,0,0.6813041037882859,35
000-02QO-0000,0.9843354074678664,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00JQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6809245070224741,58
000-04TS-0000,0.9840865193005532,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Z9-0000/full/256,/0/default.jpg",Uncategorised,0,0.6807523359806262,22
000-03ZY-0000,0.9836515560024036,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00R0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6804514454842381,29
000-04P0-0000,0.9836515560024036,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01KC-0000/full/256,/0/default.jpg",Uncategorised,0,0.6804514454842381,28
000-04LI-0000,0.9836307115625398,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000X-0000/full/256,/0/default.jpg",Uncategorised,0,0.6804370261208476,23
000-02VX-0000,0.9834566116679184,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-006B-0000/full/256,/0/default.jpg",Uncategorised,0,0.6803165906635651,22
000-032Z-0000,0.9829450841692572,006-001T-0000,"https://media.ng-london.org.uk/iiif/009-01S3-0000/full/256,/0/default.jpg",Uncategorised,0,0.6799627360656183,54
000-02Q7-0000,0.9827134376355692,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01PP-0000/full/256,/0/default.jpg",Uncategorised,0,0.6798024921075545,54
000-04M7-0000,0.982701053659258,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AM-0000/full/256,/0/default.jpg",Uncategorised,0,0.6797939253599797,38
000-04TJ-0000,0.9826852877226759,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0169-0000/full/256,/0/default.jpg",Uncategorised,0,0.6797830191053501,20
000-04TF-0000,0.9825266524048186,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0030-0000/full/256,/0/default.jpg",Uncategorised,0,0.679673281433832,27
000-04QT-0000,0.9824674286585772,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01OZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6796323127762915,24
000-03N3-0000,0.9819437525813616,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-016M-0000/full/256,/0/default.jpg",Uncategorised,0,0.6792700542696766,49
000-02R8-0000,0.9819379326066544,006-001K-0000,"https://media.ng-london.org.uk/iiif/009-01NV-0000/full/256,/0/default.jpg",Uncategorised,0,0.6792660282401562,48
000-03WC-0000,0.9815418772990164,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00O0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6789920527608014,59
000-04IE-0000,0.9806014656017521,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00NJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6783415129483557,45
000-03XA-0000,0.9803876373943798,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003V-0000/full/256,/0/default.jpg",Uncategorised,0,0.6781935950073897,46
000-0327-0000,0.9797855737188867,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01H0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6777771110443818,32
000-04UK-0000,0.9795889818227741,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01F4-0000/full/256,/0/default.jpg",Uncategorised,0,0.6776411165053968,20
000-01AZ-0000,0.9794008414962616,006-002L-0000,"https://media.ng-london.org.uk/iiif/009-00QS-0000/full/256,/0/default.jpg",Uncategorised,0,0.6775109684297413,42
000-03Z9-0000,0.9787962932095492,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-005Q-0000/full/256,/0/default.jpg",Uncategorised,0,0.6770927657104467,19
000-03XC-0000,0.9786970311022584,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RI-0000/full/256,/0/default.jpg",Uncategorised,0,0.6770241000900087,19
000-03UQ-0000,0.9786449047140108,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-00G0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6769880411054887,39
000-03VE-0000,0.978474606511032,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CY-0000/full/256,/0/default.jpg",Uncategorised,0,0.6768702355089101,15
000-01DQ-0000,0.9781785638847108,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-00C8-0000/full/256,/0/default.jpg",Uncategorised,0,0.6766654448675737,55
000-040V-0000,0.9781547899638684,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-00UF-0000/full/256,/0/default.jpg",Uncategorised,0,0.6766489990045003,58
000-018O-0000,0.9781253609672396,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-0188-0000/full/256,/0/default.jpg",Uncategorised,0,0.676628641182492,47
000-0181-0000,0.9777192215307656,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0187-0000/full/256,/0/default.jpg",Uncategorised,0,0.6763476898995602,31
000-043N-0000,0.9775847678403546,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0148-0000/full/256,/0/default.jpg",Uncategorised,0,0.6762546801265032,19
000-04JE-0000,0.9773442753580959,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ZA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6760883168892547,47
000-04U8-0000,0.9772394475289654,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003G-0000/full/256,/0/default.jpg",Uncategorised,0,0.6760158011214267,25
000-03PB-0000,0.9771779051058496,006-0026-0000,"https://media.ng-london.org.uk/iiif/009-01T4-0000/full/256,/0/default.jpg",Uncategorised,0,0.675973228494451,56
000-04TG-0000,0.976389818506144,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01FJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6754280611913912,58
000-02RN-0000,0.9763707181180714,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AH-0000/full/256,/0/default.jpg",Uncategorised,0,0.6754148482944116,21
000-04H3-0000,0.9763340983349362,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013R-0000/full/256,/0/default.jpg",Uncategorised,0,0.6753895161692137,26
000-03S9-0000,0.9762997604515312,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-00R9-0000/full/256,/0/default.jpg",Uncategorised,0,0.6753657625724698,40
000-02Q3-0000,0.9760493519826068,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6751925398457823,16
000-03VC-0000,0.9753133281571956,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6746833875216125,48
000-03QK-0000,0.9751386285788436,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6745625372267192,46
000-03Q7-0000,0.9743742608771848,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-006H-0000/full/256,/0/default.jpg",Uncategorised,0,0.6740337777241278,45
000-02TH-0000,0.9743616517970826,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-001D-0000/full/256,/0/default.jpg",Uncategorised,0,0.6740250552586069,23
000-01BA-0000,0.4741721292166043,006-000Q-0000,"https://media.ng-london.org.uk/iiif/009-01GS-0000/full/256,/0/default.jpg",Uncategorised,1,0.6738939509940415,25
000-03TC-0000,0.9740807973753176,006-000F-0000,"https://media.ng-london.org.uk/iiif/009-01BI-0000/full/256,/0/default.jpg",Uncategorised,0,0.6738307712196152,53
000-03SU-0000,0.9738828792864552,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012I-0000/full/256,/0/default.jpg",Uncategorised,0,0.673693859272664,51
000-030X-0000,0.9735074058257496,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00S5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6734341215052411,29
000-03OE-0000,0.9734911103597192,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SH-0000/full/256,/0/default.jpg",Uncategorised,0,0.6734228489429729,56
000-030J-0000,0.9731643395239148,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00OX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6731968017352921,35
000-03ZO-0000,0.9730192482791996,006-001E-0000,"https://media.ng-london.org.uk/iiif/009-00MW-0000/full/256,/0/default.jpg",Uncategorised,0,0.6730964333206934,19
000-01DH-0000,0.9727876769363282,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-00ML-0000/full/256,/0/default.jpg",Uncategorised,0,0.6729362413766782,38
000-04RM-0000,0.972760009716604,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00JA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6729171022826169,21
000-02R1-0000,0.9726623957597385,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01N3-0000/full/256,/0/default.jpg",Uncategorised,0,0.6728495767877979,25
000-04GQ-0000,0.9721513535206744,006-001E-0000,"https://media.ng-london.org.uk/iiif/009-019J-0000/full/256,/0/default.jpg",Uncategorised,0,0.6724960578733482,44
000-03U4-0000,0.9720721381431336,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00T4-0000/full/256,/0/default.jpg",Uncategorised,0,0.6724412597918291,45
000-01BY-0000,0.9720305986119496,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01F5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6724125243784946,52
000-042L-0000,0.971680601894128,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0075-0000/full/256,/0/default.jpg",Uncategorised,0,0.6721704104194375,39
000-02N8-0000,0.9716132099578372,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00KR-0000/full/256,/0/default.jpg",Uncategorised,0,0.6721237913293916,34
000-04UJ-0000,0.9715376518873308,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00G5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6720715232289851,27
000-02RC-0000,0.9715054711386846,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009O-0000/full/256,/0/default.jpg",Uncategorised,0,0.6720492618531967,30
000-02YI-0000,0.9713326652635712,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00J8-0000/full/256,/0/default.jpg",Uncategorised,0,0.6719297215476977,25
000-0437-0000,0.9712667380224254,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-017O-0000/full/256,/0/default.jpg",Womens Lives,0,0.6718841156761258,28
000-03NN-0000,0.9712563847163174,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00P3-0000/full/256,/0/default.jpg",Uncategorised,0,0.6718769536663026,50
000-03MR-0000,0.9711878790958184,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QU-0000/full/256,/0/default.jpg",Uncategorised,0,0.6718295641733385,27
000-04OY-0000,0.9708750072029066,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00NV-0000/full/256,/0/default.jpg",Uncategorised,0,0.6716131317075085,51
000-04KJ-0000,0.9707064996062122,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CR-0000/full/256,/0/default.jpg",Uncategorised,0,0.6714965647819076,38
000-03PW-0000,0.9705138330933804,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00OM-0000/full/256,/0/default.jpg",Uncategorised,0,0.6713632856686352,29
000-03QF-0000,0.9701818381128192,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01MQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6711336246031514,53
000-04NU-0000,0.9701027508088358,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-017G-0000/full/256,/0/default.jpg",Uncategorised,0,0.6710789151178803,48
000-044H-0000,0.9700374502824624,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00BE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6710337427829305,42
000-0434-0000,0.9697903972336164,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-00A2-0000/full/256,/0/default.jpg",Uncategorised,0,0.6708628412038371,23
000-02T5-0000,0.9696770549330584,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-00EL-0000/full/256,/0/default.jpg",Uncategorised,0,0.6707844354596703,39
000-031M-0000,0.9696270989558426,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000M-0000/full/256,/0/default.jpg",Uncategorised,0,0.6707498778801091,57
000-04SW-0000,0.9695475364949048,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01ID-0000/full/256,/0/default.jpg",Uncategorised,0,0.6706948396999516,35
000-03F7-0000,0.969492513399032,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01EE-0000/full/256,/0/default.jpg",Uncategorised,0,0.670656776887065,46
000-02SP-0000,0.9694120706846888,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-01GT-0000/full/256,/0/default.jpg",Uncategorised,0,0.6706011297822346,33
000-044X-0000,0.9693887652167176,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0026-0000/full/256,/0/default.jpg",Uncategorised,0,0.6705850079764265,33
000-03JT-0000,0.4688210496292853,006-001K-0000,"https://media.ng-london.org.uk/iiif/009-00PH-0000/full/256,/0/default.jpg",Uncategorised,1,0.6701922846693419,20
000-03UH-0000,0.9688159032172544,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-01PH-0000/full/256,/0/default.jpg",Uncategorised,0,0.6701887245839803,28
000-03J5-0000,0.9688019662582541,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01MX-0000/full/256,/0/default.jpg",Uncategorised,0,0.670179083544082,21
000-03UT-0000,0.9687290250882299,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-00D8-0000/full/256,/0/default.jpg",Uncategorised,0,0.6701286257124693,58
000-044J-0000,0.9686327502585864,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01NH-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,0,0.6700620265731756,41
000-02WM-0000,0.9686157369056444,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01TR-0000/full/256,/0/default.jpg",Uncategorised,0,0.6700502574049867,54
000-04Q5-0000,0.9684083678159006,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00EA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6699068076274675,16
000-04SR-0000,0.9683977063422016,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6698994324394294,39
000-02YK-0000,0.9683800586961362,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SO-0000/full/256,/0/default.jpg",Uncategorised,0,0.6698872244922135,36
000-04I6-0000,0.9682474133089612,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OV-0000/full/256,/0/default.jpg",Womens Lives,0,0.6697954656321891,59
000-03PK-0000,0.967985875030808,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-01JN-0000/full/256,/0/default.jpg",Uncategorised,0,0.6696145437413702,37
000-04FV-0000,0.9677741681164252,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0166-0000/full/256,/0/default.jpg",Uncategorised,0,0.669468093227434,53
000-02Y6-0000,0.9677680338646796,006-000T-0000,"https://media.ng-london.org.uk/iiif/009-005C-0000/full/256,/0/default.jpg",Uncategorised,0,0.6694638497934233,18
000-02TQ-0000,0.9674399804138208,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00JK-0000/full/256,/0/default.jpg",Uncategorised,0,0.6692369153231115,37
000-04OG-0000,0.9673909574597332,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00N0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6692030031722412,22
000-03SN-0000,0.9668705509266556,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-00FB-0000/full/256,/0/default.jpg",Uncategorised,0,0.6688430064076235,52
000-02WK-0000,0.9667911787789194,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6687880998786512,49
000-03H0-0000,0.9666463433381032,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6686879084191254,43
000-08FF-0000,0.966342648357736,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-00OY-0000/full/256,/0/default.jpg",Uncategorised,0,0.6684778241803355,19
000-03IY-0000,0.9662795946888156,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-00LN-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,0,0.668434206132971,46
000-06PO-0000,0.9660959320649578,006-001T-0000,"https://media.ng-london.org.uk/iiif/009-00S0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6683071555558404,20
000-02QJ-0000,0.9660374051671754,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-00YM-0000/full/256,/0/default.jpg",Uncategorised,0,0.668266668950647,45
000-04TO-0000,0.9660269401550772,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012K-0000/full/256,/0/default.jpg",Uncategorised,0,0.6682594296670147,24
000-04HG-0000,0.965930510983366,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RT-0000/full/256,/0/default.jpg",Uncategorised,0,0.6681927237599511,15
000-04GN-0000,0.9659158918801158,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-00MF-0000/full/256,/0/default.jpg",Uncategorised,0,0.6681826108394991,28
000-0185-0000,0.9658747393591968,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XT-0000/full/256,/0/default.jpg",Uncategorised,0,0.6681541431446393,41
000-04GT-0000,0.9658396662834292,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FN-0000/full/256,/0/default.jpg",Uncategorised,0,0.6681298809707445,51
000-042X-0000,0.9657883914041174,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01EM-0000/full/256,/0/default.jpg",Uncategorised,0,0.6680944110266044,33
000-02R7-0000,0.9657690806794952,006-001K-0000,"https://media.ng-london.org.uk/iiif/009-01LE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6680810526270753,31
000-03SP-0000,0.9656969788559464,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012X-0000/full/256,/0/default.jpg",Uncategorised,0,0.6680311754223309,18
000-02Q0-0000,0.9656242649466736,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00GP-0000/full/256,/0/default.jpg",Uncategorised,0,0.6679808748007647,32
000-04OA-0000,0.9655580455374452,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-012W-0000/full/256,/0/default.jpg",Uncategorised,0,0.6679350668188084,36
000-01CN-0000,0.9652915882291012,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-00YI-0000/full/256,/0/default.jpg",Uncategorised,0,0.6677507421364389,19
000-03R9-0000,0.9651839568178436,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00R5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6676762869607998,46
000-02RP-0000,0.9651327501584984,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01CK-0000/full/256,/0/default.jpg",Uncategorised,0,0.6676408642085486,19
